category,title,upc,price_incl_tax,price_excl_tax,tax,rating,availability,stock_count,num_reviews,product_url,image_url,image_status,image_path,image_bytes
Fiction,The Testament of Mary,081305e6df719dff,52.67,52.67,0.0,4,In stock (14 available),14,0,https://books.toscrape.com/catalogue/the-testament-of-mary_765/index.html,https://books.toscrape.com/media/cache/06/a6/06a62270c0700ae3c537cf394cf145ee.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\the-testament-of-mary_7d59b128.jpg,25766
Fiction,The First Hostage (J.B. Collins #2),a86972014275e072,25.85,25.85,0.0,3,In stock (14 available),14,0,https://books.toscrape.com/catalogue/the-first-hostage-jb-collins-2_749/index.html,https://books.toscrape.com/media/cache/81/3e/813e1d11126330de52d9368e78d116cc.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\the-first-hostage-j-b-collins-2_ec625d19.jpg,66434
Fiction,Take Me with You,2c04320e110a14a3,45.21,45.21,0.0,3,In stock (14 available),14,0,https://books.toscrape.com/catalogue/take-me-with-you_741/index.html,https://books.toscrape.com/media/cache/bd/ad/bdad8933d15df7d7c6f3a16a9315048b.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\take-me-with-you_44bec676.jpg,30041
Fiction,Still Life with Bread Crumbs,fe44cc816576c652,26.41,26.41,0.0,3,In stock (14 available),14,0,https://books.toscrape.com/catalogue/still-life-with-bread-crumbs_738/index.html,https://books.toscrape.com/media/cache/a3/eb/a3ebe1ca5df0d3ff3e3d2b8fb8b2a551.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\still-life-with-bread-crumbs_093df0b3.jpg,36269
Fiction,Shtum,830fb3967c74866d,55.84,55.84,0.0,4,In stock (14 available),14,0,https://books.toscrape.com/catalogue/shtum_733/index.html,https://books.toscrape.com/media/cache/63/62/63623a0b014b1f26e49aa61786e6e708.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\shtum_94723720.jpg,16327
Fiction,My Name Is Lucy Barton,727bf2b86b19ad88,41.56,41.56,0.0,1,In stock (14 available),14,0,https://books.toscrape.com/catalogue/my-name-is-lucy-barton_720/index.html,https://books.toscrape.com/media/cache/28/db/28db43984c765a1d02fd3495f5c52eb6.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\my-name-is-lucy-barton_4f62dbc7.jpg,21973
Fiction,My Mrs. Brown,cc82685d9f49bc2c,24.48,24.48,0.0,3,In stock (14 available),14,0,https://books.toscrape.com/catalogue/my-mrs-brown_719/index.html,https://books.toscrape.com/media/cache/2d/a3/2da3464fa2010bebedfba9eca77e42be.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\my-mrs-brown_e9f87aa0.jpg,28852
Fiction,Mr. Mercedes (Bill Hodges Trilogy #1),caa2e5b3fb1b2d4c,28.9,28.9,0.0,1,In stock (14 available),14,0,https://books.toscrape.com/catalogue/mr-mercedes-bill-hodges-trilogy-1_717/index.html,https://books.toscrape.com/media/cache/65/7f/657f9a3b7c0579c7fa499dddddd59422.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\mr-mercedes-bill-hodges-trilogy-1_be1f236e.jpg,50847
Fiction,I Am Pilgrim (Pilgrim #1),aeff7b87a8e83ebb,10.6,10.6,0.0,4,In stock (14 available),14,0,https://books.toscrape.com/catalogue/i-am-pilgrim-pilgrim-1_703/index.html,https://books.toscrape.com/media/cache/8d/a3/8da36f821f35b795a3a420c84ca9737e.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\i-am-pilgrim-pilgrim-1_3aac9aa3.jpg,71277
Fiction,Eligible (The Austen Project #4),9eaf58b03a2779cc,27.09,27.09,0.0,3,In stock (14 available),14,0,https://books.toscrape.com/catalogue/eligible-the-austen-project-4_692/index.html,https://books.toscrape.com/media/cache/0a/9a/0a9a0b211bee87b544bd97a8320a0b73.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\eligible-the-austen-project-4_c8cef9c9.jpg,39997
Fiction,Eight Hundred Grapes,1d6dd0c87d90fe92,14.39,14.39,0.0,4,In stock (14 available),14,0,https://books.toscrape.com/catalogue/eight-hundred-grapes_690/index.html,https://books.toscrape.com/media/cache/5b/34/5b34d6d54467af2d5e44a5f91031adf2.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\eight-hundred-grapes_25293e5b.jpg,52376
Fiction,Dear Mr. Knightley,94a958ea126cdcd5,11.21,11.21,0.0,5,In stock (14 available),14,0,https://books.toscrape.com/catalogue/dear-mr-knightley_684/index.html,https://books.toscrape.com/media/cache/e1/8d/e18dc724d16d7501dcaaa56bdb49c16d.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\dear-mr-knightley_5d0c8fbc.jpg,58465
Fiction,Cometh the Hour (The Clifton Chronicles #6),28cf0d1c51b491e5,25.01,25.01,0.0,3,In stock (14 available),14,0,https://books.toscrape.com/catalogue/cometh-the-hour-the-clifton-chronicles-6_681/index.html,https://books.toscrape.com/media/cache/a0/f6/a0f6ff77c5f4604f88b1c74bbf669995.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\cometh-the-hour-the-clifton-chronicles-6_3f368067.jpg,45595
Fiction,Balloon Animals,9b65f676984c9f0c,17.03,17.03,0.0,3,In stock (14 available),14,0,https://books.toscrape.com/catalogue/balloon-animals_665/index.html,https://books.toscrape.com/media/cache/f3/fc/f3fc38185b3b6ede38fd9dea2590c01f.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\balloon-animals_7ef6e995.jpg,36602
Fiction,A Man Called Ove,8682c03de6a844ff,39.72,39.72,0.0,1,In stock (14 available),14,0,https://books.toscrape.com/catalogue/a-man-called-ove_653/index.html,https://books.toscrape.com/media/cache/e9/e2/e9e22f047d6733f6c9dbbb8bf5342b09.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\a-man-called-ove_37707a27.jpg,45408
Fiction,The Silent Sister (Riley MacPherson #1),ce1ae197ada2aec4,46.29,46.29,0.0,5,In stock (12 available),12,0,https://books.toscrape.com/catalogue/the-silent-sister-riley-macpherson-1_641/index.html,https://books.toscrape.com/media/cache/98/df/98df70802a22c17dac6026645da4ab87.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\the-silent-sister-riley-macpherson-1_4d569efc.jpg,37625
Fiction,The Dinner Party,c6ca293d4810e0d5,56.54,56.54,0.0,2,In stock (12 available),12,0,https://books.toscrape.com/catalogue/the-dinner-party_635/index.html,https://books.toscrape.com/media/cache/a5/ad/a5ad88ff798c629eb24b19188c1ea902.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\the-dinner-party_b4b41594.jpg,33414
Fiction,The Improbability of Love,437d8dea9272d0a9,59.45,59.45,0.0,1,In stock (11 available),11,0,https://books.toscrape.com/catalogue/the-improbability-of-love_607/index.html,https://books.toscrape.com/media/cache/7c/c3/7cc38fa8812d931bf38b10b7d91b4266.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\the-improbability-of-love_17b01c9d.jpg,39573
Fiction,Mothering Sunday,47e1b2d43f709995,13.34,13.34,0.0,2,In stock (11 available),11,0,https://books.toscrape.com/catalogue/mothering-sunday_600/index.html,https://books.toscrape.com/media/cache/9b/1a/9b1a03d05c16c71050daefad8840ec91.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\mothering-sunday_460b8070.jpg,13771
Fiction,Lies and Other Acts of Love,469508882dfc1991,45.14,45.14,0.0,1,In stock (11 available),11,0,https://books.toscrape.com/catalogue/lies-and-other-acts-of-love_596/index.html,https://books.toscrape.com/media/cache/8f/26/8f269de5ec7cef02e538eb0466c68f0c.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\lies-and-other-acts-of-love_b3ebf41e.jpg,36514
Fiction,Daredevils,f608c903c451f387,16.34,16.34,0.0,3,In stock (11 available),11,0,https://books.toscrape.com/catalogue/daredevils_590/index.html,https://books.toscrape.com/media/cache/79/47/79478ba5ab673fbdfe79a745a14fb9de.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\daredevils_ebd1535f.jpg,32229
Fiction,11/22/63,a9d7b75461084a26,48.48,48.48,0.0,3,In stock (11 available),11,0,https://books.toscrape.com/catalogue/112263_583/index.html,https://books.toscrape.com/media/cache/4c/4c/4c4ce2398c6ad6c074e8061f739964cc.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\11-22-63_be454d97.jpg,55795
Fiction,The Shack,903a9f8090104c2c,28.03,28.03,0.0,1,In stock (9 available),9,0,https://books.toscrape.com/catalogue/the-shack_576/index.html,https://books.toscrape.com/media/cache/4c/ae/4cae2beda2d1c5f851f8971f94fdbc91.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\the-shack_6cfffd1c.jpg,51612
Fiction,The High Mountains of Portugal,4f283dfcbeccc0d4,51.15,51.15,0.0,1,In stock (8 available),8,0,https://books.toscrape.com/catalogue/the-high-mountains-of-portugal_547/index.html,https://books.toscrape.com/media/cache/f3/28/f3285723c344576168d60806d266979a.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\the-high-mountains-of-portugal_54be8829.jpg,42797
Fiction,Miller's Valley,bff270fe9c86a5a9,58.54,58.54,0.0,2,In stock (8 available),8,0,https://books.toscrape.com/catalogue/millers-valley_534/index.html,https://books.toscrape.com/media/cache/a8/b9/a8b940d9bf27d6aedad73f0230c14f56.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\miller-s-valley_d7efcd29.jpg,46401
Fiction,Hystopia: A Novel,0bfdef63285d3019,21.96,21.96,0.0,4,In stock (8 available),8,0,https://books.toscrape.com/catalogue/hystopia-a-novel_523/index.html,https://books.toscrape.com/media/cache/23/2f/232fdac6b00cd3c7cd2b2336ff3b730e.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\hystopia-a-novel_a825ef0b.jpg,39958
Fiction,The Bourne Identity (Jason Bourne #1),d250657f0ebc5d73,42.78,42.78,0.0,4,In stock (7 available),7,0,https://books.toscrape.com/catalogue/the-bourne-identity-jason-bourne-1_492/index.html,https://books.toscrape.com/media/cache/fe/a4/fea443d174c2c9f0c7903f6c6a3ecc62.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\the-bourne-identity-jason-bourne-1_c12a427b.jpg,9587
Fiction,Sister Dear,7ffebdd1d5148aef,40.2,40.2,0.0,4,In stock (7 available),7,0,https://books.toscrape.com/catalogue/sister-dear_485/index.html,https://books.toscrape.com/media/cache/2a/0a/2a0a1543dd5f3edc407ab9989f29e992.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\sister-dear_4db8e479.jpg,36453
Fiction,Memoirs of a Geisha,dac4b5847454fd9b,49.67,49.67,0.0,3,In stock (7 available),7,0,https://books.toscrape.com/catalogue/memoirs-of-a-geisha_477/index.html,https://books.toscrape.com/media/cache/5e/4b/5e4b5ef50c54f173456606e70719cc84.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\memoirs-of-a-geisha_0bcf85af.jpg,46552
Fiction,Me Before You (Me Before You #1),7a2b51f69e81c722,19.02,19.02,0.0,1,In stock (6 available),6,0,https://books.toscrape.com/catalogue/me-before-you-me-before-you-1_434/index.html,https://books.toscrape.com/media/cache/81/c3/81c36cb2510dc47892dde52f3989a53f.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\me-before-you-me-before-you-1_df55f295.jpg,43653
Fiction,Deception Point,4e3b183180e2a992,40.32,40.32,0.0,4,In stock (6 available),6,0,https://books.toscrape.com/catalogue/deception-point_426/index.html,https://books.toscrape.com/media/cache/65/6d/656d264685962b55ff14fb310b0ae747.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\deception-point_b131a2bc.jpg,43924
Fiction,The Little Paris Bookshop,dfd9ff1f343cdaff,24.73,24.73,0.0,3,In stock (5 available),5,0,https://books.toscrape.com/catalogue/the-little-paris-bookshop_407/index.html,https://books.toscrape.com/media/cache/ed/25/ed2540d08b66683313ffee9241bfd926.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\the-little-paris-bookshop_8aa02e1c.jpg,23317
Fiction,The Firm,ad84f18659e6bfe2,45.56,45.56,0.0,3,In stock (5 available),5,0,https://books.toscrape.com/catalogue/the-firm_404/index.html,https://books.toscrape.com/media/cache/30/64/3064d8c687f770efea3fabeac0cd2d6f.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\the-firm_b8180be4.jpg,45259
Fiction,The Expatriates,fe7210553d56c097,44.58,44.58,0.0,2,In stock (5 available),5,0,https://books.toscrape.com/catalogue/the-expatriates_401/index.html,https://books.toscrape.com/media/cache/4a/96/4a96cd8c43ea6c74d5b8d9ce1d47c187.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\the-expatriates_85da2de0.jpg,53172
Fiction,Siddhartha,84bb29c53592ac40,34.22,34.22,0.0,5,In stock (5 available),5,0,https://books.toscrape.com/catalogue/siddhartha_393/index.html,https://books.toscrape.com/media/cache/6b/5f/6b5fba0f415741ab61c0cf24d11933ab.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\siddhartha_d6fb4c08.jpg,34034
Fiction,Last One Home (New Beginnings #1),07e6810fd3236bda,59.98,59.98,0.0,3,In stock (5 available),5,0,https://books.toscrape.com/catalogue/last-one-home-new-beginnings-1_383/index.html,https://books.toscrape.com/media/cache/0b/98/0b98d840b298be76c1a982a8d1f4688f.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\last-one-home-new-beginnings-1_89322efa.jpg,54076
Fiction,Digital Fortress,94bb629a3f6dd00b,58.0,58.0,0.0,5,In stock (5 available),5,0,https://books.toscrape.com/catalogue/digital-fortress_369/index.html,https://books.toscrape.com/media/cache/86/78/86786e20ec80b5b3ec66657870750b73.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\digital-fortress_e5c7302e.jpg,46305
Fiction,Atlas Shrugged,78a4ac98191ac675,26.58,26.58,0.0,5,In stock (4 available),4,0,https://books.toscrape.com/catalogue/atlas-shrugged_314/index.html,https://books.toscrape.com/media/cache/9d/3c/9d3c5430a627260e4a8c9ca02c8a8924.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\atlas-shrugged_15cf4de7.jpg,42417
Fiction,Three-Martini Lunch,57f755143ee96fd4,23.21,23.21,0.0,3,In stock (3 available),3,0,https://books.toscrape.com/catalogue/three-martini-lunch_290/index.html,https://books.toscrape.com/media/cache/fc/c2/fcc2f183dde593b991e01585f5df1e09.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\three-martini-lunch_0ba41abd.jpg,24046
Fiction,The Nightingale,29d6d87f3418638b,26.26,26.26,0.0,4,In stock (3 available),3,0,https://books.toscrape.com/catalogue/the-nightingale_267/index.html,https://books.toscrape.com/media/cache/c6/ac/c6ac29eaf9e7de9de175d014d2132428.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\the-nightingale_180dc46e.jpg,56913
Fiction,The Infinities,554e9e2d532b3a87,27.41,27.41,0.0,1,In stock (3 available),3,0,https://books.toscrape.com/catalogue/the-infinities_257/index.html,https://books.toscrape.com/media/cache/c8/9e/c89ec72cf70f8d37e049223b90708a5a.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\the-infinities_3127b374.jpg,28484
Fiction,The Husband's Secret,ff6bb30dd0c482a6,52.51,52.51,0.0,5,In stock (3 available),3,0,https://books.toscrape.com/catalogue/the-husbands-secret_256/index.html,https://books.toscrape.com/media/cache/95/27/9527e680e56bb3f8d9bf4e8882a3b723.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\the-husband-s-secret_76c7e4df.jpg,60659
Fiction,The Da Vinci Code (Robert Langdon #2),dabf11918b48b40c,22.96,22.96,0.0,2,In stock (3 available),3,0,https://books.toscrape.com/catalogue/the-da-vinci-code-robert-langdon-2_240/index.html,https://books.toscrape.com/media/cache/90/81/90810ccd85e7f49b9040246800a19b44.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\the-da-vinci-code-robert-langdon-2_df0a1255.jpg,46604
Fiction,The Art of Fielding,2858ac90c4758e1f,22.1,22.1,0.0,1,In stock (3 available),3,0,https://books.toscrape.com/catalogue/the-art-of-fielding_228/index.html,https://books.toscrape.com/media/cache/8a/fe/8afee4ecfc952010bcb70f72e4728d16.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\the-art-of-fielding_6b14d13d.jpg,48063
Fiction,Lila (Gilead #3),4ef75307fb64e2ad,12.47,12.47,0.0,3,In stock (3 available),3,0,https://books.toscrape.com/catalogue/lila-gilead-3_190/index.html,https://books.toscrape.com/media/cache/9b/37/9b37bcfb1a44dabbef36f5bf899df4b0.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\lila-gilead-3_10dae3ac.jpg,59101
Fiction,Jurassic Park (Jurassic Park #1),a0dd11f6abc421ec,44.97,44.97,0.0,1,In stock (3 available),3,0,https://books.toscrape.com/catalogue/jurassic-park-jurassic-park-1_180/index.html,https://books.toscrape.com/media/cache/26/9e/269e8962f39f359559a46cae86576128.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\jurassic-park-jurassic-park-1_3219c8c5.jpg,38121
Fiction,Inferno (Robert Langdon #4),6c4646d90b60a56c,41.0,41.0,0.0,5,In stock (3 available),3,0,https://books.toscrape.com/catalogue/inferno-robert-langdon-4_176/index.html,https://books.toscrape.com/media/cache/ec/15/ec15a39e6f193636635f20a7354b08f6.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\inferno-robert-langdon-4_1aaa83ee.jpg,62133
Fiction,Crazy Rich Asians (Crazy Rich Asians #1),c9782ad2a0ed9331,49.13,49.13,0.0,5,In stock (3 available),3,0,https://books.toscrape.com/catalogue/crazy-rich-asians-crazy-rich-asians-1_143/index.html,https://books.toscrape.com/media/cache/05/37/053789bf4a9b520bf76fc9eea14e780e.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\crazy-rich-asians-crazy-rich-asians-1_a1a6433a.jpg,68584
Fiction,Big Little Lies,d3f9c4539c0caa64,22.11,22.11,0.0,1,In stock (3 available),3,0,https://books.toscrape.com/catalogue/big-little-lies_129/index.html,https://books.toscrape.com/media/cache/c5/3f/c53fd6a9300ac091351e3830273a4d42.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\big-little-lies_5ae04365.jpg,46940
Fiction,The Course of Love,f3c76b53b239f511,16.78,16.78,0.0,3,In stock (2 available),2,0,https://books.toscrape.com/catalogue/the-course-of-love_109/index.html,https://books.toscrape.com/media/cache/c9/b9/c9b9ce0ea36cc737d1693ac89c5d0361.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\the-course-of-love_baf83278.jpg,66834
Fiction,When I'm Gone,c5f91eb481427dc5,51.96,51.96,0.0,3,In stock (1 available),1,0,https://books.toscrape.com/catalogue/when-im-gone_95/index.html,https://books.toscrape.com/media/cache/f8/dd/f8ddbaef30884ed017b662b4069b78d4.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\when-i-m-gone_6ab649b7.jpg,43951
Fiction,The Silent Wife,b78deb463531d078,12.34,12.34,0.0,5,In stock (1 available),1,0,https://books.toscrape.com/catalogue/the-silent-wife_83/index.html,https://books.toscrape.com/media/cache/a6/37/a6378b97d817267de38ba58dfd0db412.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\the-silent-wife_8f736b2a.jpg,12640
Fiction,The Bette Davis Club,dfb0849016bc122c,30.66,30.66,0.0,3,In stock (1 available),1,0,https://books.toscrape.com/catalogue/the-bette-davis-club_59/index.html,https://books.toscrape.com/media/cache/fb/6c/fb6c914f1da870442031095c85f4cf80.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\the-bette-davis-club_25e0e2a1.jpg,36040
Fiction,Kitchens of the Great Midwest,06f6a57a6d532844,57.2,57.2,0.0,5,In stock (1 available),1,0,https://books.toscrape.com/catalogue/kitchens-of-the-great-midwest_28/index.html,https://books.toscrape.com/media/cache/ed/be/edbe83ef3ebf5c22b9ebc139d3232947.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\kitchens-of-the-great-midwest_52627b88.jpg,31236
Fiction,Bright Lines,230ac636ea0ea415,39.07,39.07,0.0,5,In stock (1 available),1,0,https://books.toscrape.com/catalogue/bright-lines_11/index.html,https://books.toscrape.com/media/cache/26/4f/264f79395041ac4b88038030da0433cd.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\fiction\bright-lines_c82ecffd.jpg,35311
Science,The Most Perfect Thing: Inside (and Outside) a Bird's Egg,aadee1c326d286e3,42.96,42.96,0.0,4,In stock (16 available),16,0,https://books.toscrape.com/catalogue/the-most-perfect-thing-inside-and-outside-a-birds-egg_938/index.html,https://books.toscrape.com/media/cache/a3/9e/a39e7c5c9fc61c2ae0f81116aa8cbb0e.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\science\the-most-perfect-thing-inside-and-outside-a-bird-s-egg_e82a0016.jpg,20924
Science,Immunity: How Elie Metchnikoff Changed the Course of Modern Medicine,e4f74c16de34d440,57.36,57.36,0.0,5,In stock (16 available),16,0,https://books.toscrape.com/catalogue/immunity-how-elie-metchnikoff-changed-the-course-of-modern-medicine_900/index.html,https://books.toscrape.com/media/cache/e1/1e/e11e7e9514a123aee2415a1def85e638.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\science\immunity-how-elie-metchnikoff-changed-the-course-of-modern-m_c59e2453.jpg,48321
Science,Sorting the Beef from the Bull: The Science of Food Fraud Forensics,3edcccc4f341fb1a,44.74,44.74,0.0,4,In stock (14 available),14,0,https://books.toscrape.com/catalogue/sorting-the-beef-from-the-bull-the-science-of-food-fraud-forensics_736/index.html,https://books.toscrape.com/media/cache/5d/a5/5da545b9d44464af8b3d0a9511a050ca.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\science\sorting-the-beef-from-the-bull-the-science-of-food-fraud-for_8c18996a.jpg,34228
